video_id,title,published_at,thumbnail_url,channel_id,view_count,like_count,comment_count,duration,subscriber_count,channel_name,performance_score,thumbnail_path,niche,visage_present,nb_personnes,expression,texte_present,texte_contenu,couleur_dominante,contraste,fond,labels,face_confidence,text_confidence,thumbnail_score
kYdweM7HoA8,"I gave AI $10,000 to trade crypto while I slept… (openclaw agent)",2026-02-10T19:00:53Z,https://i.ytimg.com/vi/kYdweM7HoA8/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,99490,2226,88,PT12M,162000,Across The Rubicon,0.0046525439580995,data/thumbnails/kYdweM7HoA8.jpg,AI/Tech,True,1,Neutre,True,"0.02
9:41
0.0
0.0
0.00
0.0
$18,675.88
8 675 00
Solana
Buy
openclaw
0.01%
00
160
301%S
37,12
15,88
91",Chaud,Élevé,Uni,"Screenshot,Display device,Multimedia,Mobile phone",0.98046875,0.0,15
vFSE2QvN5iI,Alex Becker just flipped his entire 2026 crypto thesis?!…,2026-02-08T19:00:47Z,https://i.ytimg.com/vi/vFSE2QvN5iI/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,26001,960,82,PT22M14S,162000,Across The Rubicon,0.0011977611940298,data/thumbnails/vFSE2QvN5iI.jpg,AI/Tech,True,2,Neutre,True,"B
PinLink
-98.50%
Destra
-94.80%
Z
ZKML
-91.60%
Immutable
-88.25%
99 30%
Alture
I WAS WRONG...",Neutre,Élevé,Uni,"Facial expression,Facial hair,Screenshot,Beard,Logo",0.58984375,0.0,16
MiZrSkGqmQU,Trump just signalled a MASSIVE Crypto Turning Point That Will CHANGE EVERYTHING...,2026-02-07T18:00:18Z,https://i.ytimg.com/vi/MiZrSkGqmQU/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,11323,496,40,PT16M55S,162000,Across The Rubicon,0.0005177411979881,data/thumbnails/MiZrSkGqmQU.jpg,AI/Tech,True,1,Intense,True,"38.3
Donald J. Trump
@realDonaldTrump • 5h
LET THE GAINS BEGIN!
32
B
ITS HAPPENING
74",Neutre,Élevé,Uni,"White-collar worker,News,Businessperson,Photo caption,Screenshot",0.9453125,0.0,15
um98hsS5KTk,is Alex Becker GIVING UP on his crypto tokens?!…,2026-01-21T19:01:02Z,https://i.ytimg.com/vi/um98hsS5KTk/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,11882,379,31,PT13M23S,162000,Across The Rubicon,0.0004825373619233,data/thumbnails/um98hsS5KTk.jpg,AI/Tech,True,1,Neutre,True,"GT
TIA
XRP
A
SOL
81
Alex Becker
@ZssBecker
let me be honest..
ONT
FEI
SOP
PYTH ETC
ADA",Neutre,Élevé,Chargé,"Facial hair,Facial expression,Beard,Moustache,Advertising",0.9765625,0.0,20
GU_Wz8dncNw,these 3 alex becker crypto tokens are bouncing violently...,2026-01-14T19:00:18Z,https://i.ytimg.com/vi/GU_Wz8dncNw/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8513,386,32,PT10M3S,162000,Across The Rubicon,0.000330499262365,data/thumbnails/GU_Wz8dncNw.jpg,AI/Tech,True,1,Sourire,True,"LIVE
8.94%
53
told you...
DAD
78.93",Neutre,Élevé,Chargé,"Facial expression,Facial hair,Tooth,Beard,Moustache",0.984375,0.0,19
MOPN14GEEU8,BREAKING: The 4 year cycle OFFICIALLY reset… (massive 2026 predictions update!),2026-01-02T19:00:31Z,https://i.ytimg.com/vi/MOPN14GEEU8/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8752,413,35,PT12M53S,162000,Across The Rubicon,0.0003159338675907,data/thumbnails/MOPN14GEEU8.jpg,AI/Tech,True,1,Neutre,True,"MASSIVE!!
2011
2012
2013
2014
1474.00%
186.00%
5537.00%
58.00%
2015
2016
2017
2018
34.00%
125.00%
13",Neutre,Élevé,Uni,Screenshot,0.93359375,0.0,17
riqwhXG1Fus,WARNING: A once in a lifetime CRASH is coming… (escape while you still can),2025-12-31T19:00:58Z,https://i.ytimg.com/vi/riqwhXG1Fus/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8832,418,46,PT13M11S,162000,Across The Rubicon,0.0003151359451937,data/thumbnails/riqwhXG1Fus.jpg,AI/Tech,True,1,Neutre,True,"NVIDIA
BBitcoin
AMD
TESL
2026",Neutre,Élevé,Uni,"Display device,Spokesperson,Advertising,Screenshot,Speech",0.98828125,0.0,17
ljrLOUUwPzM,Raoul Pals MOST IMPORTANT crypto prediction for 2026...,2025-12-23T18:00:59Z,https://i.ytimg.com/vi/ljrLOUUwPzM/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14961,636,55,PT18M51S,162000,Across The Rubicon,0.0005102312257008,data/thumbnails/ljrLOUUwPzM.jpg,AI/Tech,True,1,Neutre,True,"!
2023
2024 2025 2026
WARNING",Chaud,Élevé,Uni,"Facial hair,Beard,Moustache,Gesture,Wrinkle",0.984375,0.0,15
5w3AGIH96OQ,The ULTIMATE Bull Signal that only 1% of people in crypto understand…,2025-12-13T18:00:14Z,https://i.ytimg.com/vi/5w3AGIH96OQ/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8336,405,39,PT11M6S,162000,Across The Rubicon,0.0002694072781332,data/thumbnails/5w3AGIH96OQ.jpg,AI/Tech,True,1,Neutre,False,,Neutre,Élevé,Uni,,0.9765625,0.0,12
gIl9jDeCi_o,SPX6900’s future just got way more complicated (2026 predictions),2025-12-09T19:30:14Z,https://i.ytimg.com/vi/gIl9jDeCi_o/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,13521,525,53,PT10M7S,162000,Across The Rubicon,0.0004280151946818,data/thumbnails/gIl9jDeCi_o.jpg,AI/Tech,True,1,Neutre,True,"鳎
DOGS
457",Chaud,Élevé,Uni,"Red,Fictional character",0.9609375,0.0,15
nBoHZT8wZqY,*BREAKING* alex becker just changed his mind about crypto in 2026...,2025-12-04T18:00:58Z,https://i.ytimg.com/vi/nBoHZT8wZqY/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,21861,794,104,PT15M16S,162000,Across The Rubicon,0.0006747222222222,data/thumbnails/nBoHZT8wZqY.jpg,AI/Tech,True,1,Sourire,True,"LIVE
F $3.188.30
<-018%
4.38%
5.38%
15
oopsie...
$1.00
-0.00% <-0.01% <-0.02%
$0.2800
-0.04%
-0.081 ",Chaud,Élevé,Chargé,"Facial expression,Facial hair,Tooth,Beard,Moustache",0.96875,0.0,17
ngkDQK2SJUE,*WARNING* crypto in 2026 is projected to SHOCK EVERYBODY...,2025-11-30T18:00:56Z,https://i.ytimg.com/vi/ngkDQK2SJUE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8340,467,36,PT14M52S,162000,Across The Rubicon,0.0002523602033405,data/thumbnails/ngkDQK2SJUE.jpg,AI/Tech,True,1,Surprise,True,"EN
ETC
8,000
6.000
HBTC
FED
AVA
PBOC h BOJ
ADA
ALGO
SA
Total 12-Month Net Liquidity Flow (
March 202",Froid,Élevé,Uni,"Technology,Display device,Screenshot,Gadget,Multimedia",0.98046875,0.0,15
MPcjFUALgAA,URGENT: crypto will get MUCH worse… the end of the 4 year cycle? 🚨,2025-11-19T18:00:33Z,https://i.ytimg.com/vi/MPcjFUALgAA/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,12817,446,73,PT13M33S,162000,Across The Rubicon,0.0003679873672121,data/thumbnails/MPcjFUALgAA.jpg,AI/Tech,True,1,Neutre,True,"UPHORIA
COMPLACENCY
ILL
ANXIETY
IEF
DENIAL
PANIC
лими",Neutre,Élevé,Chargé,"Facial hair,Beard,Advertising,Logo,Moustache",0.96875,0.0,20
OGjJ3FSgeSU,This low-cap privacy token could be the next ZCASH?!...,2025-11-16T19:00:18Z,https://i.ytimg.com/vi/OGjJ3FSgeSU/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,9644,395,52,PT11M47S,162000,Across The Rubicon,0.0002730773587042,data/thumbnails/OGjJ3FSgeSU.jpg,AI/Tech,True,1,Neutre,True,"کا
$1 BILLION?!",Neutre,Élevé,Uni,"Logo,Screenshot",0.984375,0.0,17
dZ9mMJrwEqI,"I gave ChatGPT $1,000 to trade VOLATILE meme coins for 60 minutes…",2025-11-14T19:00:40Z,https://i.ytimg.com/vi/dZ9mMJrwEqI/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,6703,261,11,PT10M33S,162000,Across The Rubicon,0.0001880751964085,data/thumbnails/dZ9mMJrwEqI.jpg,AI/Tech,True,1,Neutre,True,"$196,284.77
+9,199.51%
900
ox
Receive
Send
Swap
G
X",Chaud,Élevé,Uni,"Logo,Screenshot,Gadget",0.984375,0.0,15
ESdu8RNo27o,Alex Becker just revealed his final ALT SEASON prediction...,2025-11-10T18:00:24Z,https://i.ytimg.com/vi/ESdu8RNo27o/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,20627,717,100,PT12M27S,162000,Across The Rubicon,0.0005684248236331,data/thumbnails/ESdu8RNo27o.jpg,AI/Tech,True,1,Neutre,True,"I WAS WRONG
UNTIL NOW!!",Froid,Élevé,Chargé,"Facial expression,Facial hair,Beard,Fictional character,Moustache",0.9765625,0.0,19
SiwbASbtpOs,Alex Becker made one fatal miscalculation…,2025-11-03T18:00:37Z,https://i.ytimg.com/vi/SiwbASbtpOs/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,20908,767,85,PT17M45S,162000,Across The Rubicon,0.000558708780931,data/thumbnails/SiwbASbtpOs.jpg,AI/Tech,True,1,Neutre,True,"AST
IMX
PUMP
86%
G
ARB",Neutre,Élevé,Chargé,"Facial expression,Beard,Facial hair,Advertising,Smile",0.9765625,0.0,20
Gdp06MObqxM,the truth about Alex Becker's ALT SEASON...,2025-11-02T18:00:18Z,https://i.ytimg.com/vi/Gdp06MObqxM/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,23632,1047,133,PT14M29S,162000,Across The Rubicon,0.0006287782034908,data/thumbnails/Gdp06MObqxM.jpg,AI/Tech,True,1,Neutre,True,"GT
TIA XRP
Alex Becker
@ZssBecker
I WAS WRONG...
ONT
FET
60% PYTH ETC
ADA",Neutre,Élevé,Chargé,"Facial hair,Facial expression,Beard,Moustache,Advertising",0.9765625,0.0,20
RNdyw3BjZYw,"I gave top AI’s $1,000 to trade VOLATILE meme coins...",2025-10-22T18:00:27Z,https://i.ytimg.com/vi/RNdyw3BjZYw/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,80556,2790,54,PT14M17S,162000,Across The Rubicon,0.0020463344002438,data/thumbnails/RNdyw3BjZYw.jpg,AI/Tech,True,1,Neutre,True,"7
1
DEEPSEEK
+ $15,492.55
2
CH
+ $8,920
GROK
$990",Neutre,Élevé,Uni,"Logo,Screenshot,Graphics,Multimedia",0.97265625,0.0,17
tYyr-dr_OzE,This might be the CRAZIEST thing that’s EVER happened in crypto…,2025-10-21T18:00:53Z,https://i.ytimg.com/vi/tYyr-dr_OzE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,13816,502,34,PT11M35S,162000,Across The Rubicon,0.0003495243877757,data/thumbnails/tYyr-dr_OzE.jpg,AI/Tech,True,1,Neutre,True,"C
$25,000,000",Froid,Élevé,Uni,"Logo,Screenshot",0.96484375,0.0,16
XqfoC-ha_nk,The SPX6900 could add $85 BILLION DOLLARS in just 5 days?! (this cycle),2025-10-20T18:00:38Z,https://i.ytimg.com/vi/XqfoC-ha_nk/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,17021,792,117,PT12M8S,162000,Across The Rubicon,0.0004288485764676,data/thumbnails/XqfoC-ha_nk.jpg,AI/Tech,True,1,Neutre,True,"OOGS
SEP",Chaud,Élevé,Uni,"Logo,Graphics,Moustache,Graphic design",0.97265625,0.0,15
AuCtagYNCqc,Jesses Eckels BRILLIANT crypto prediction will print MILLIONAIRES in 2026…,2025-10-19T18:00:11Z,https://i.ytimg.com/vi/AuCtagYNCqc/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,15307,677,49,PT11M55S,162000,Across The Rubicon,0.0003840961557763,data/thumbnails/AuCtagYNCqc.jpg,AI/Tech,True,1,Neutre,True,"<-9.57 %
-0.00%
6.88%
club
<-0.14%
<<-1714.59%
<-3316
+$12M
-3.20%
-32.41%
<<-12.51% <-10.51%
- 5.18",Neutre,Élevé,Chargé,"Headgear,Facial expression,Cap,Facial hair,Beard",0.9921875,0.0,20
58hxSWQFEAE,The gold revaluation theory that's DESTROYING all CRYPTO projections…,2025-10-18T18:00:04Z,https://i.ytimg.com/vi/58hxSWQFEAE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,10121,477,47,PT12M53S,162000,Across The Rubicon,0.0002529364722347,data/thumbnails/58hxSWQFEAE.jpg,AI/Tech,True,1,Neutre,True,"GOLD
Gol
В
-182%
+320%",Chaud,Élevé,Uni,"Logo,Graphics,Graphic design,Advertising",0.81640625,0.0,15
W3uWe0p12TA,*WARNING* ALT SEASON HAS BEEN CANCELLED?! (Alex Becker's Analysis),2025-10-17T18:00:22Z,https://i.ytimg.com/vi/W3uWe0p12TA/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,19506,698,59,PT13M1S,162000,Across The Rubicon,0.0004855137395459,data/thumbnails/W3uWe0p12TA.jpg,AI/Tech,True,1,Neutre,True,"TON
475
PYTH
SPX
20
-1315
-17.4%
WLFI
-11.3%
INJ
-12.7%
X
XRP
-$15M
SET
HYPE
RENDER
-12.9%
-12.2%
-1",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Logo,Advertising",0.94921875,0.0,17
EkiOv4_VjY8,This crypto token could 100x in the next 60 to 180 days… (Murad’s OFFICIAL analysis),2025-10-15T18:00:18Z,https://i.ytimg.com/vi/EkiOv4_VjY8/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14981,602,109,PT17M36S,162000,Across The Rubicon,0.0003699012345679,data/thumbnails/EkiOv4_VjY8.jpg,AI/Tech,True,1,Neutre,True,"100X
25X
10X
5X",Chaud,Élevé,Uni,"Facial hair,Beard,Moustache,Screenshot,Graphics",0.98046875,0.0,15
y7Vkldbs-Xg,REVEALING the BEST and WORST Crypto Influencer Portfolio RESULTS,2025-10-14T18:20:28Z,https://i.ytimg.com/vi/y7Vkldbs-Xg/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,22859,817,62,PT19M3S,162000,Across The Rubicon,0.0005621710688111,data/thumbnails/y7Vkldbs-Xg.jpg,AI/Tech,True,3,Neutre,True,"TOP CRYP LUENCERS
-$18M ? ?
? +$51M",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Screenshot,Graphics",0.75,0.0,14
7uCXUMvM7q0,*BREAKING* Trump just FLIPPED the markets BULLISH... What happens next is so OBVIOUS...,2025-10-13T18:00:06Z,https://i.ytimg.com/vi/7uCXUMvM7q0/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,11645,624,56,PT17M33S,162000,Across The Rubicon,0.0002852488732118,data/thumbnails/7uCXUMvM7q0.jpg,AI/Tech,True,1,Neutre,True,"TIME TO
BUY",Froid,Élevé,Uni,"Banknote,Advertising,Money,Cash,Dollar",0.96484375,0.0,16
F4jAE4d88x0,*WARNING* the SCARY TRUTH about Trumps $500 BILLION crypto bloodbath...,2025-10-12T18:00:12Z,https://i.ytimg.com/vi/F4jAE4d88x0/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,17700,868,99,PT16M8S,162000,Across The Rubicon,0.0004318547796808,data/thumbnails/F4jAE4d88x0.jpg,AI/Tech,True,1,Neutre,True,ITS A TRAP...,Neutre,Élevé,Uni,Screenshot,0.9765625,0.0,17
oAHslPspqoY,WARNING - IF You Hold Crypto you MUST watch this…,2025-10-11T04:51:26Z,https://i.ytimg.com/vi/oAHslPspqoY/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,46018,1381,193,PT12M41S,162000,Across The Rubicon,0.0011139675623335,data/thumbnails/oAHslPspqoY.jpg,AI/Tech,True,1,Neutre,True,"TA
V
24.4%
23.3%
21%
XPL
23
-35.2%
9
ONT
CSE NEAR
92%
FLR
ONDO
26.9%
37",Chaud,Élevé,Uni,,0.9453125,0.0,15
MHpj-HyRd_4,"Just $1,000 into this meme coin could surpass your Full Time Job… (SPX6900)",2025-10-10T18:00:26Z,https://i.ytimg.com/vi/MHpj-HyRd_4/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,25216,892,119,PT14M47S,162000,Across The Rubicon,0.0006104091019123,data/thumbnails/MHpj-HyRd_4.jpg,AI/Tech,True,1,Neutre,True,"BUY
ASAP",Froid,Élevé,Uni,"Facial hair,Beard,Moustache",0.9921875,0.0,16
-GxARUPJOMY,How to find 100x BNB Memecoins BEFORE they EXPLODE (CZ Binance Tokens),2025-10-08T18:00:00Z,https://i.ytimg.com/vi/-GxARUPJOMY/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,26072,994,32,PT15M22S,162000,Across The Rubicon,0.0006262189556612,data/thumbnails/-GxARUPJOMY.jpg,AI/Tech,True,2,Neutre,True,"q
112X
156X
逢低买入
83X
129X
212X
305X
币安人生
BNB SEASON!!",Neutre,Élevé,Uni,"Eyewear,Vision Care,Logo,Screenshot,Advertising",0.8203125,0.0,16
WXrk04v0m-o,Alex Becker's TOP Altcoin Price Predictions for the Q4 2025 CRYPTO SUPERCYCLE...,2025-10-07T17:00:48Z,https://i.ytimg.com/vi/WXrk04v0m-o/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,23607,930,54,PT25M3S,162000,Across The Rubicon,0.0005648148148148,data/thumbnails/WXrk04v0m-o.jpg,AI/Tech,True,1,Neutre,True,"100X
30X
10X
OX
F
N
DA
3",Neutre,Élevé,Uni,"Facial hair,Beard,Logo,Graphics,Moustache",0.96875,0.0,17
9BdxQyQZjAg,SPX6900's TOP price predictions and ROI for the 2025 SUPERCYCLE...,2025-10-06T18:00:09Z,https://i.ytimg.com/vi/9BdxQyQZjAg/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,13816,737,43,PT14M1S,162000,Across The Rubicon,0.0003292816626149,data/thumbnails/9BdxQyQZjAg.jpg,AI/Tech,True,1,Neutre,True,"SEP
6900
SPX
$982.60
+74,485% (90D)",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Logo,Screenshot",0.97265625,0.0,17
24MNOh-Mx5E,I'm betting these 3 crypto tokens EXPLODE 300% in October...,2025-10-05T18:00:03Z,https://i.ytimg.com/vi/24MNOh-Mx5E/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,9659,457,24,PT12M18S,162000,Across The Rubicon,0.0002293209876543,data/thumbnails/24MNOh-Mx5E.jpg,AI/Tech,True,1,Neutre,True,"sensay
$10,000?!",Froid,Élevé,Uni,"Screenshot,Multimedia,Graphics",0.92578125,0.0,16
QUslykVcEjA,*BREAKING* Murad just made another INSANE prediction...,2025-10-03T18:00:26Z,https://i.ytimg.com/vi/QUslykVcEjA/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14109,670,36,PT14M15S,162000,Across The Rubicon,0.0003324144755442,data/thumbnails/QUslykVcEjA.jpg,AI/Tech,True,1,Neutre,True,"SEP
6900
$500K?!",Chaud,Élevé,Chargé,"Eyewear,Vision Care,Facial expression,Facial hair,Moustache",0.984375,0.0,18
uNKQQxGCaZE,Alex Becker is APING ALTCOINS in this MASSIVE pullback (INSANE Conviction),2025-09-28T13:01:58Z,https://i.ytimg.com/vi/uNKQQxGCaZE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,12179,481,26,PT15M18S,162000,Across The Rubicon,0.000281569334628,data/thumbnails/uNKQQxGCaZE.jpg,AI/Tech,True,1,Neutre,True,"""LOAD UP""",Neutre,Élevé,Uni,"Logo,Graphic design",0.9609375,0.0,17
_--W5vQ10G0,this MASSIVE pullback revealed the TRUTH about SPX6900's future... (CAUTION),2025-09-26T21:05:32Z,https://i.ytimg.com/vi/_--W5vQ10G0/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14546,634,67,PT13M47S,162000,Across The Rubicon,0.0003337922805085,data/thumbnails/_--W5vQ10G0.jpg,AI/Tech,True,1,Neutre,True,"SEF
6900
CRASHING?!",Neutre,Élevé,Uni,"Facial hair,Moustache,Beard,Logo,Fictional character",0.98828125,0.0,17
VdQ2XxCoKyU,DO NOT BUY Alex Becker's meme coin until you know this…,2025-09-23T18:00:36Z,https://i.ytimg.com/vi/VdQ2XxCoKyU/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,7032,274,18,PT19M18S,162000,Across The Rubicon,0.0001595860566448,data/thumbnails/VdQ2XxCoKyU.jpg,AI/Tech,True,1,Neutre,True,"M
OLN
WARNING",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Sunglasses,Facial hair",0.953125,0.0,20
aBajheRdZUI,cryptogodjohn's NEW crypto project could print MILLIONS in the next 90 days...,2025-09-18T18:00:00Z,https://i.ytimg.com/vi/aBajheRdZUI/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,10450,374,27,PT10M23S,162000,Across The Rubicon,0.0002328742701787,data/thumbnails/aBajheRdZUI.jpg,AI/Tech,True,1,Neutre,True,"NEW TOKEN
$100M?!",Froid,Élevé,Chargé,"Jaw,Facial hair,Beard,Muscle,Logo",0.984375,0.0,19
eZCvHVsJD6Q,alex becker launched an official pumpfun token... and he thinks it's the future of crypto.,2025-09-17T18:00:45Z,https://i.ytimg.com/vi/eZCvHVsJD6Q/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,8087,301,22,PT13M50S,162000,Across The Rubicon,0.0001795674571453,data/thumbnails/eZCvHVsJD6Q.jpg,AI/Tech,True,1,Neutre,True,"$6.35
STREAM
SZN
3305",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Sunglasses,Goggles",0.98046875,0.0,20
2y8VYCemWhE,Alex Beckers LATEST crypto token could be MASSIVE... (Brand New Meta!),2025-09-16T18:00:05Z,https://i.ytimg.com/vi/2y8VYCemWhE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,12127,504,36,PT14M23S,162000,Across The Rubicon,0.000268308332227,data/thumbnails/2y8VYCemWhE.jpg,AI/Tech,True,1,Neutre,True,$500M?!,Froid,Élevé,Chargé,"Eyewear,Vision Care,Glasses,Facial hair,Beard",0.9765625,0.0,19
xaMl3kHNm-c,It Took Me 8 Years In Crypto To Learn What I’ll Teach You In 27 Minutes,2025-09-14T16:01:36Z,https://i.ytimg.com/vi/xaMl3kHNm-c/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14607,665,25,PT27M5S,162000,Across The Rubicon,0.000320877817319,data/thumbnails/xaMl3kHNm-c.jpg,AI/Tech,True,1,Neutre,True,1000X?,Neutre,Élevé,Uni,"Facial expression,Screenshot,Photo caption",0.953125,0.0,17
5wKKP8TdKTA,alex becker WARNED you for months.... you won't ever have this chance again.,2025-09-12T18:15:01Z,https://i.ytimg.com/vi/5wKKP8TdKTA/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,11268,476,39,PT12M47S,162000,Across The Rubicon,0.0002457793482528,data/thumbnails/5wKKP8TdKTA.jpg,AI/Tech,True,1,Neutre,True,"140.00M
30.7
120.00M
100.00M
80.00M
60.00M
40.00M
ALT SEASON.",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Pleased",0.890625,0.0,17
kLyaZRWzyUs,The EASIEST Method to FIND 100x Alex Becker Coins BEFORE they EXPLODE,2025-09-11T18:00:55Z,https://i.ytimg.com/vi/kLyaZRWzyUs/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,13025,539,34,PT21M10S,162000,Across The Rubicon,0.0002831029386193,data/thumbnails/kLyaZRWzyUs.jpg,AI/Tech,True,1,Neutre,True,"109X
F
33X
54X",Neutre,Élevé,Chargé,"Eyewear,Sunglasses,Glasses,Vision Care,Facial hair",0.9765625,0.0,20
jJGQhQma2Q0,the spx6900 is about to be launched to 100 MILLION coinbase users... 😱,2025-09-09T18:00:48Z,https://i.ytimg.com/vi/jJGQhQma2Q0/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,12165,616,62,PT10M6S,162000,Across The Rubicon,0.0002625615125615,data/thumbnails/jJGQhQma2Q0.jpg,AI/Tech,True,1,Neutre,True,"coinbase
SEP
BSOO
$100B?!",Neutre,Élevé,Uni,"Logo,Graphics,Moustache",0.98828125,0.0,17
SJ6-uke7iCU,SPX6900’s CRITICAL metric to become the BIGGEST meme coin in the world…,2025-09-07T18:00:32Z,https://i.ytimg.com/vi/SJ6-uke7iCU/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,13624,653,74,PT9M17S,162000,Across The Rubicon,0.0002920096021947,data/thumbnails/SJ6-uke7iCU.jpg,AI/Tech,True,1,Neutre,True,"SPX (ETH) 23.98%
SPX (SOL) 20.03%
APU
64%
GIGA
PEPE
TURBO
16.88%
150X?!",Neutre,Élevé,Uni,"Facial hair,Beard,Screenshot,Moustache",0.97265625,0.0,17
JX8ZBqCLgyU,crypto billionaire Tom Lee REVEALS why ETH will 54x and FLIP Bitcoin this cycle?! 😱,2025-09-05T18:00:30Z,https://i.ytimg.com/vi/JX8ZBqCLgyU/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,10537,364,73,PT12M56S,162000,Across The Rubicon,0.0002242869306087,data/thumbnails/JX8ZBqCLgyU.jpg,AI/Tech,True,1,Neutre,True,"41.9
30
$62000?!",Froid,Élevé,Uni,"Logo,Screenshot",0.9921875,0.0,16
KvQGAvnlGs8,🚨 this is your last chance... ALTSEASON's tipping point is about to flip!!,2025-09-03T18:00:21Z,https://i.ytimg.com/vi/KvQGAvnlGs8/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,15591,586,73,PT11M7S,162000,Across The Rubicon,0.0003295915778792,data/thumbnails/KvQGAvnlGs8.jpg,AI/Tech,True,1,Neutre,True,"ง
DONT F*CK THIS UP
30",Neutre,Élevé,Uni,"Facial expression,Happiness,Beard,Moustache",0.9375,0.0,17
0prUkINlUvE,*BREAKING* Donald Trump's NEW crypto token LAUNCH… $WLFI PRICE PREDICTION 🚨,2025-09-01T09:30:00Z,https://i.ytimg.com/vi/0prUkINlUvE/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,28559,782,131,PT15M22S,162000,Across The Rubicon,0.0005975936388365,data/thumbnails/0prUkINlUvE.jpg,AI/Tech,True,1,Neutre,True,"WORLD LIBERTY
$100B?!",Neutre,Élevé,Uni,"Logo,Advertising,Graphics,Accipitriformes",0.98046875,0.0,17
bnbc7p1x3y8,What is Happening?! Will the SPX6900 still reach $100B Marketcap?! (New Timeline),2025-08-31T18:00:37Z,https://i.ytimg.com/vi/bnbc7p1x3y8/maxresdefault.jpg,UC3oVxxmsURlq_UDIjrFckdg,14097,652,102,PT10M34S,162000,Across The Rubicon,0.0002949780288763,data/thumbnails/bnbc7p1x3y8.jpg,AI/Tech,True,1,Neutre,True,"SEP
6900
UPDATE!!",Neutre,Élevé,Uni,"Logo,Fictional character,Graphics,Animation,Graphic design",0.98046875,0.0,17
